id,bw,duration,packets,data_pkts,data_bytes,rexmit_pkts,rexmit_bytes,rtt_avg,rtt_min,rtt_max,stdev_rtt,rtt_count,reordering,ttl_min,ttl_max,max_seg_size,min_seg_size,win_max,win_min,rtx_RTO,rtx_FR,net_dup,flow_control,unnece_rtx_RTO,stallCount,qualityChanges,skippedFrames,fpsChanges,twitch_backend
10083,9.0,120.0,146.0,27.0,1490.7142857142858,0.0,0.0,21.817105285714288,0.4135714285714286,111.14914285714285,48.24416028571428,39.0,0.0,64.0,934.4285714285714,26.0,64240.0,61707.57142857143,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1,8,1.7.0-twitch.1-rc.1
10084,11.0,120.0,569.0,44.0,1702.9,0.0,0.0,20.0445242,0.3916,103.1625,44.1813727,61.0,0.0,64.0,815.6,35.6,64499.0,55115.6,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2,10,1.7.0-twitch.1-rc.1
10085,14.0,120.0,487.0,46.0,1609.8181818181818,0.0,0.0,43.36486054545455,23.359727272727273,130.98045454545456,46.02647890909091,65.0,0.0,64.0,749.0,23.727272727272727,64357.72727272727,61344.27272727273,0.0,0.0,0.0,0.0,0.0,0.0,1,2,3,8,1.7.0-twitch.1-rc.1
10086,5.0,120.0,624.0,92.0,8693.636363636364,0.0,0.0,37.38020690909091,23.155,95.81445454545455,31.693046181818183,55.0,0.0,64.0,965.0909090909091,31.727272727272727,64357.72727272727,62183.545454545456,0.0,0.0,0.0,0.0,0.0,0.0,2,4,213,8,1.7.0-twitch.1-rc.1
10087,7.0,120.0,784.0,57.0,1969.9166666666667,0.0,0.0,14.653289583333333,0.3456666666666666,81.38316666666667,33.61754508333333,79.0,0.0,64.0,874.8333333333334,25.166666666666668,64455.833333333336,58865.333333333336,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,9,1.7.0-twitch.1-rc.1
10088,9.0,120.0,552.0,55.0,2009.9166666666667,0.0,0.0,21.88416008333333,0.42100000000000004,114.48975,48.945656250000006,74.0,0.0,64.0,852.5833333333334,34.25,64347.916666666664,61897.333333333336,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,10,1.7.0-twitch.1-rc.1
10089,11.0,120.0,658.0,65.0,4249.1,0.0,0.0,11.8207037,0.3418,72.05550000000001,28.036291,83.0,0.0,64.0,914.6,24.7,64628.5,60845.5,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,5,1.7.0-twitch.1-rc.1
10090,14.0,120.0,351.0,64.0,5175.7,0.0,0.0,20.5817742,0.37829999999999997,107.10920000000002,46.1209022,58.0,0.0,64.0,915.9,35.6,64369.5,61932.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1,8,1.7.0-twitch.1-rc.1
10091,5.0,120.0,1219.0,36.0,5411.833333333333,0.0,0.0,53.95657516666666,39.782000000000004,117.86866666666667,32.042409,43.0,0.0,64.0,1072.0,21.166666666666668,64455.833333333336,62594.666666666664,0.0,0.0,0.0,0.0,0.0,0.0,2,4,0,9,1.7.0-twitch.1-rc.1
10092,7.0,120.0,616.0,47.0,1844.8,0.0,0.0,23.1056085,0.3559,127.23330000000001,53.2801525,65.0,0.0,64.0,882.1,26.1,64499.0,55999.1,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,10,1.7.0-twitch.1-rc.1
10093,9.0,120.0,630.0,56.0,1546.4615384615386,0.0,0.0,24.421469076923078,0.34015384615384614,139.10115384615386,57.37984169230769,79.0,0.0,64.0,755.7692307692307,32.92307692307692,64439.230769230766,58789.307692307695,0.0,0.0,0.0,0.0,0.0,0.0,1,2,199,9,1.7.0-twitch.1-rc.1
10094,11.0,120.0,205.0,38.0,1341.5,1.0,1.0,24.1240973,0.426,124.01400000000001,53.757039899999995,55.0,0.0,64.0,818.4,26.1,64240.0,62079.5,1.0,0.0,0.0,0.0,0.0,0.0,2,2,42,7,1.7.0-twitch.1-rc.1
10095,14.0,120.0,207.0,33.0,1445.111111111111,0.0,0.0,44.18164077777778,29.585555555555555,106.12388888888889,32.81090211111111,47.0,0.0,64.0,784.2222222222222,33.44444444444444,64240.0,62166.11111111111,0.0,0.0,0.0,0.0,0.0,0.0,1,2,20,9,1.7.0-twitch.1-rc.1
10096,5.0,120.0,442.0,107.0,3234.608695652174,0.0,0.0,22.976874608695653,10.708826086956522,71.35765217391305,26.596212043478264,118.0,0.0,64.0,1210.9130434782608,32.56521739130435,64240.0,61675.608695652176,0.0,0.0,0.0,0.0,0.0,0.0,1,2,4,9,1.7.0-twitch.1-rc.1
10097,7.0,120.0,174.0,32.0,1517.125,0.0,0.0,20.525894,0.396,106.659,45.91653,46.0,0.0,64.0,883.0,25.75,64240.0,61310.125,0.0,0.0,0.0,0.0,0.0,0.0,1,3,182,8,1.7.0-twitch.1-rc.1
10098,9.0,120.0,630.0,50.0,1724.6363636363637,0.0,0.0,20.798758272727273,0.3805454545454545,112.35472727272727,47.43350627272727,69.0,0.0,64.0,801.5454545454545,35.18181818181818,64475.454545454544,57124.72727272727,0.0,0.0,0.0,0.0,0.0,0.0,1,2,221,9,1.7.0-twitch.1-rc.1
10099,11.0,120.0,191.0,39.0,1353.2,0.0,0.0,26.73243,0.40700000000000003,142.2724,60.819680600000005,57.0,0.0,64.0,825.4,26.8,64240.0,62209.6,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,7,1.7.0-twitch.1-rc.1
10100,14.0,120.0,697.0,56.0,1508.9285714285713,0.0,0.0,28.535805,0.37014285714285716,119.73485714285714,43.149299,81.0,0.0,64.0,736.5,31.071428571428573,64425.0,59212.21428571428,0.0,0.0,0.0,0.0,0.0,0.0,2,3,0,8,1.7.0-twitch.1-rc.1
10101,5.0,120.0,777.0,76.0,5228.454545454545,0.0,0.0,18.255455363636365,0.40454545454545454,109.28881818181817,43.17354109090909,95.0,0.0,64.0,873.8181818181819,33.90909090909091,64593.181818181816,57757.545454545456,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,7,1.7.0-twitch.1-rc.1
10102,7.0,120.0,626.0,54.0,1771.8333333333333,0.0,0.0,19.051683999999998,0.38208333333333333,105.03766666666667,43.78565033333334,75.0,0.0,64.0,914.75,25.75,64455.833333333336,61837.166666666664,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,9,1.7.0-twitch.1-rc.1
10103,9.0,120.0,623.0,54.0,1890.0833333333333,0.0,0.0,19.50659975,0.3993333333333333,103.0195,43.8379785,74.0,0.0,64.0,910.3333333333334,33.666666666666664,64455.833333333336,60724.666666666664,0.0,0.0,0.0,0.0,0.0,0.0,2,4,20,10,1.7.0-twitch.1-rc.1
10104,11.0,120.0,130.0,27.0,1148.4444444444443,0.0,0.0,427.679028,402.94322222222223,530.1838888888889,55.73081511111111,41.0,0.0,64.0,726.7777777777778,20.22222222222222,64240.0,62923.555555555555,0.0,0.0,0.0,0.0,0.0,0.0,1,5,0,9,1.7.0-twitch.1-rc.1
10105,14.0,120.0,376.0,96.0,2934.714285714286,0.0,0.0,30.115154142857143,12.635952380952382,111.32495238095238,41.03566961904762,132.0,0.0,64.0,994.0,28.714285714285715,64301.666666666664,62111.142857142855,0.0,0.0,0.0,0.0,0.0,0.0,1,2,55,8,1.7.0-twitch.1-rc.1
10106,5.0,120.0,632.0,54.0,1682.3333333333333,0.0,0.0,20.306597916666664,0.3939166666666667,111.5695,46.643383666666665,75.0,0.0,64.0,775.75,34.25,64455.833333333336,61668.75,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,8,1.7.0-twitch.1-rc.1
10107,7.0,120.0,786.0,126.0,10213.76923076923,0.0,0.0,20.385577846153847,0.40707692307692306,104.2413846153846,45.084313769230775,73.0,0.0,64.0,1049.3076923076924,25.615384615384617,64339.61538461538,61359.38461538462,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1,6,1.7.0-twitch.1-rc.1
10108,9.0,120.0,7962.0,107.0,9947.272727272728,0.0,0.0,26.70833390909091,0.44890909090909087,141.302,59.30253127272727,118.0,0.0,64.0,883.2727272727273,26.545454545454547,64357.72727272727,62917.27272727273,0.0,0.0,0.0,0.0,0.0,0.0,3,7,5,10,1.7.0-twitch.1-rc.1
10109,11.0,120.0,828.0,67.0,2232.6428571428573,0.0,0.0,21.9343175,0.39828571428571424,119.50192857142858,50.00495107142857,93.0,0.0,64.0,870.8571428571429,26.0,64425.0,58400.5,0.0,0.0,0.0,0.0,0.0,0.0,1,2,5,10,1.7.0-twitch.1-rc.1
10110,14.0,120.0,734.0,48.0,1709.0,0.0,0.0,38.992341,23.170636363636365,110.14099999999999,36.265401181818184,67.0,0.0,64.0,751.2727272727273,23.09090909090909,64475.454545454544,57557.72727272727,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,6,1.7.0-twitch.1-rc.1
10111,5.0,120.0,172.0,29.0,1418.625,0.0,0.0,41.9955025,29.94575,95.53025,27.905032625,42.0,0.0,64.0,815.0,21.875,64240.0,60643.375,0.0,0.0,0.0,0.0,0.0,0.0,1,2,55,8,1.7.0-twitch.1-rc.1
10112,7.0,120.0,109.0,26.0,1499.0,0.0,0.0,26.11948642857143,0.4067142857142857,130.70485714285715,57.58482971428572,37.0,0.0,64.0,932.7142857142857,40.57142857142857,64240.0,61836.57142857143,0.0,0.0,0.0,0.0,0.0,0.0,1,3,2,10,1.7.0-twitch.1-rc.1
10113,9.0,120.0,706.0,122.0,10572.166666666666,0.0,0.0,26.83211316666667,0.44308333333333333,145.13891666666666,60.94999933333333,142.0,0.0,64.0,892.0833333333334,26.916666666666668,64347.916666666664,62648.666666666664,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,9,1.7.0-twitch.1-rc.1
10114,11.0,120.0,634.0,50.0,1803.1818181818182,0.0,0.0,14.232769181818183,0.39872727272727276,76.782,31.835006909090907,69.0,0.0,64.0,844.8181818181819,33.90909090909091,64475.454545454544,58070.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,8,1.7.0-twitch.1-rc.1
10115,14.0,120.0,140.0,30.0,1376.375,0.0,0.0,20.293176875,0.40025,103.66,44.86002575,44.0,0.0,64.0,882.375,25.75,64240.0,62325.125,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,8,1.7.0-twitch.1-rc.1
10116,5.0,120.0,441.0,79.0,7526.7,0.0,0.0,22.545360300000002,0.4777,116.13430000000001,49.3405669,93.0,0.0,64.0,910.5,26.1,64369.5,61834.1,0.0,0.0,0.0,0.0,0.0,0.0,1,3,19,10,1.7.0-twitch.1-rc.1
10117,7.0,120.0,615.0,103.0,8611.916666666666,0.0,0.0,17.65112866666667,0.4459166666666667,92.56150000000001,39.52960625,67.0,0.0,64.0,1089.9166666666667,25.166666666666668,64455.833333333336,61185.083333333336,0.0,0.0,0.0,0.0,0.0,0.0,3,6,15,10,1.7.0-twitch.1-rc.1
10118,9.0,120.0,222.0,44.0,4187.75,0.0,0.0,26.577751375000002,0.431,132.36237500000001,58.368423125,42.0,0.0,64.0,1011.75,38.5,64401.875,62415.375,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,9,1.7.0-twitch.1-rc.1
10119,11.0,120.0,10229.0,151.0,12621.615384615385,0.0,0.0,23.80142346153846,0.4305384615384615,141.15907692307692,55.404481076923076,163.0,0.0,64.0,976.6153846153846,26.153846153846153,64439.230769230766,61301.38461538462,0.0,0.0,0.0,0.0,0.0,0.0,3,4,18,8,1.7.0-twitch.1-rc.1
10120,14.0,120.0,792.0,61.0,2644.4166666666665,0.0,0.0,15.958083833333333,0.37725000000000003,89.25525,36.620412333333334,83.0,0.0,64.0,897.3333333333334,25.166666666666668,64563.75,57375.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,10,1.7.0-twitch.1-rc.1
10121,5.0,120.0,763.0,85.0,4397.785714285715,0.0,0.0,18.546416,0.42857142857142855,99.51457142857143,41.88447621428571,87.0,0.0,64.0,945.5,25.5,64517.5,56648.07142857143,0.0,0.0,0.0,0.0,0.0,0.0,2,4,1,9,1.7.0-twitch.1-rc.1
10122,7.0,120.0,151.0,31.0,1373.0,0.0,0.0,19.866915777777777,6.182666666666666,78.70611111111111,31.22634011111111,46.0,0.0,64.0,860.7777777777778,22.11111111111111,64240.0,62602.444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1.7.0-twitch.1-rc.1
10123,9.0,120.0,377.0,92.0,4072.1176470588234,0.0,0.0,47.83855958823529,0.5187058823529411,246.8094705882353,107.36809311764706,92.0,0.0,64.0,1009.2941176470588,26.058823529411764,64392.35294117647,62286.35294117647,0.0,0.0,0.0,0.0,0.0,0.0,4,3,6,6,1.7.0-twitch.1-rc.1
10124,11.0,120.0,1175.0,88.0,3642.125,0.0,0.0,42.89381175,0.453125,249.992625,101.4397093125,116.0,0.0,64.0,879.75,25.75,64482.8125,62135.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,3,6,1.7.0-twitch.1-rc.1
10125,14.0,120.0,832.0,84.0,5710.2307692307695,0.0,0.0,49.82901738461539,13.561615384615383,217.66423076923078,84.30157576923078,102.0,0.0,64.0,855.3076923076923,32.15384615384615,64439.230769230766,62334.38461538462,0.0,0.0,0.0,0.0,0.0,0.0,4,4,1,9,1.7.0-twitch.1-rc.1
10126,5.0,120.0,222.0,53.0,2672.75,0.0,0.0,55.493886833333335,0.5185,292.3243333333333,124.71751775,75.0,0.0,64.0,929.75,67.41666666666667,64347.916666666664,62811.333333333336,0.0,0.0,0.0,0.0,0.0,0.0,8,3,0,8,1.7.0-twitch.1-rc.1
10127,7.0,120.0,300.0,68.0,6552.7,0.0,0.0,62.2107489,18.0828,252.7404,98.6860925,80.0,0.0,64.0,854.0,73.0,64369.5,59200.7,0.0,0.0,0.0,0.0,0.0,0.0,1,5,0,7,1.7.0-twitch.1-rc.1
10128,9.0,120.0,1820.0,81.0,3114.0,0.0,0.0,46.0349375,0.480375,251.9018125,105.3491834375,109.0,0.0,64.0,789.3125,31.0,64320.9375,63046.5625,0.0,0.0,0.0,0.0,0.0,0.0,8,2,0,8,1.7.0-twitch.1-rc.1
10129,11.0,120.0,195.0,43.0,1682.9285714285713,1.0,1.0,62.21664235714286,33.863142857142854,187.4735,65.42714614285714,62.0,0.0,64.0,667.7857142857143,19.142857142857142,64332.5,63312.92857142857,1.0,0.0,0.0,0.0,0.0,0.0,5,4,0,7,1.7.0-twitch.1-rc.1
10130,14.0,120.0,515.0,100.0,5015.9375,0.0,0.0,51.9470828125,0.5464375,274.074,116.133109875,124.0,0.0,64.0,904.8125,36.9375,64401.875,62320.6875,0.0,0.0,0.0,0.0,0.0,0.0,2,3,0,6,1.7.0-twitch.1-rc.1
10131,5.0,120.0,537.0,109.0,6539.75,0.0,0.0,49.6029575,17.177812499999998,192.5341875,74.9196480625,82.0,0.0,64.0,891.4375,29.125,64482.8125,62497.9375,0.0,0.0,0.0,0.0,0.0,0.0,4,8,6,10,1.7.0-twitch.1-rc.1
10132,7.0,120.0,103.0,26.0,1490.7142857142858,0.0,0.0,51.77801957142857,0.5858571428571429,266.2417142857143,116.24123685714287,37.0,0.0,64.0,937.0,41.57142857142857,64240.0,62552.57142857143,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0,8,1.7.0-twitch.1-rc.1
10133,9.0,120.0,436.0,82.0,5736.666666666667,0.0,0.0,34.61777225,0.5227499999999999,196.4980833333333,79.54616833333334,103.0,0.0,64.0,847.9166666666666,34.25,64347.916666666664,62316.833333333336,0.0,0.0,0.0,0.0,0.0,0.0,4,6,3,9,1.7.0-twitch.1-rc.1
10134,11.0,120.0,1823.0,68.0,3704.846153846154,0.0,0.0,42.58144953846154,0.5073846153846154,232.14192307692306,98.0735283846154,77.0,0.0,64.0,1124.7692307692307,26.153846153846153,64339.61538461538,62604.92307692308,0.0,0.0,0.0,0.0,0.0,0.0,2,3,0,4,1.7.0-twitch.1-rc.1
10135,14.0,120.0,295.0,64.0,4016.4166666666665,0.0,0.0,50.98182141666666,0.5278333333333333,261.23791666666665,112.55357358333333,86.0,0.0,64.0,855.0833333333334,67.41666666666667,64347.916666666664,62612.916666666664,0.0,0.0,0.0,0.0,0.0,0.0,3,4,6,7,1.7.0-twitch.1-rc.1
10136,5.0,120.0,150.0,34.0,1235.3,0.0,0.0,73.423747,38.4841,219.6757,79.2735994,50.0,0.0,64.0,760.0,33.9,64240.0,62465.6,0.0,0.0,0.0,0.0,0.0,0.0,3,5,0,9,1.7.0-twitch.1-rc.1
10137,7.0,120.0,1172.0,96.0,2814.4545454545455,0.0,0.0,61.00377604545454,20.671863636363636,246.26381818181818,94.19101677272728,133.0,0.0,64.0,746.6363636363636,23.09090909090909,64357.72727272727,62953.545454545456,0.0,0.0,0.0,0.0,0.0,0.0,4,2,5,6,1.7.0-twitch.1-rc.1
10138,9.0,120.0,1909.0,76.0,3770.9375,0.0,0.0,84.2926565625,47.132375,255.565125,86.96381425,89.0,0.0,64.0,738.875,27.1875,64401.875,63066.5,0.0,0.0,0.0,0.0,0.0,0.0,5,5,0,6,1.7.0-twitch.1-rc.1
10139,11.0,120.0,4761.0,122.0,6937.176470588235,1.0,1.0,35.301888705882355,6.13470588235294,165.96529411764706,67.38083276470589,104.0,0.0,64.0,898.4705882352941,29.823529411764707,64468.529411764706,62385.882352941175,1.0,0.0,0.0,0.0,0.0,0.0,5,3,9,7,1.7.0-twitch.1-rc.1
10140,14.0,120.0,346.0,78.0,3741.176470588235,0.0,0.0,80.56168847058824,47.40094117647059,206.6168823529412,61.91170529411765,104.0,0.0,64.0,689.2941176470588,25.58823529411765,64316.17647058824,62972.470588235294,0.0,0.0,0.0,0.0,0.0,0.0,4,4,0,9,1.7.0-twitch.1-rc.1
10141,5.0,120.0,2120.0,72.0,4185.923076923077,0.0,0.0,42.54439338461538,0.4906153846153846,231.39384615384614,97.36045584615385,83.0,0.0,64.0,1126.8461538461538,32.92307692307692,64439.230769230766,61955.07692307692,0.0,0.0,0.0,0.0,0.0,0.0,2,3,2,5,1.7.0-twitch.1-rc.1
10142,7.0,120.0,290.0,65.0,2243.875,0.0,0.0,42.673754625,6.322312500000001,206.544625,84.29093681250001,93.0,0.0,64.0,801.8125,36.5625,64240.0,62545.4375,0.0,0.0,0.0,0.0,0.0,0.0,2,4,3,10,1.7.0-twitch.1-rc.1
10143,9.0,120.0,2973.0,160.0,11959.6,0.0,0.0,53.488310866666666,9.942133333333334,256.9237333333333,101.9966912,122.0,0.0,64.0,1018.0666666666667,31.066666666666666,64499.0,62690.333333333336,0.0,0.0,0.0,0.0,0.0,0.0,4,4,0,7,1.7.0-twitch.1-rc.1
10144,11.0,120.0,289.0,68.0,2573.5333333333333,0.0,0.0,35.9268298,0.49726666666666663,202.14040000000003,83.48302133333333,95.0,0.0,64.0,850.0666666666667,32.2,64240.0,62303.066666666666,0.0,0.0,0.0,0.0,0.0,0.0,2,6,1,8,1.7.0-twitch.1-rc.1
10145,14.0,120.0,153.0,33.0,1163.4,0.0,0.0,48.1300949,25.8005,140.608,50.0964295,50.0,0.0,64.0,759.1,23.7,64240.0,62921.4,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,6,1.7.0-twitch.1-rc.1
10146,5.0,120.0,2319.0,73.0,4907.363636363636,0.0,0.0,16.142003727272726,0.3781818181818182,89.14036363636363,36.605503727272726,88.0,0.0,64.0,964.1818181818181,25.272727272727273,64475.454545454544,61774.63636363636,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0,10,1.7.0-twitch.1-rc.1
10147,7.0,120.0,653.0,50.0,1790.8181818181818,0.0,0.0,17.562492454545456,0.3297272727272727,100.50554545454544,40.90962309090909,69.0,0.0,64.0,833.0,33.90909090909091,64475.454545454544,57486.181818181816,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0,7,1.7.0-twitch.1-rc.1
10148,9.0,120.0,3826.0,66.0,5329.4,0.0,0.0,19.6677565,0.4208,105.6404,44.1987213,79.0,0.0,64.0,911.7,35.6,64369.5,61372.7,0.0,0.0,0.0,0.0,0.0,0.0,2,2,155,10,1.7.0-twitch.1-rc.1
10149,11.0,120.0,172.0,38.0,1353.5,0.0,0.0,29.315234800000002,0.46340000000000003,152.731,65.8620999,55.0,0.0,64.0,824.9,37.0,64240.0,62283.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1,9,1.7.0-twitch.1-rc.1
10150,14.0,120.0,635.0,56.0,1918.75,0.0,0.0,17.886102333333334,0.4283333333333334,102.08699999999999,41.471386,77.0,0.0,64.0,845.0,33.666666666666664,64455.833333333336,58708.833333333336,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,7,1.7.0-twitch.1-rc.1
10151,5.0,120.0,375.0,79.0,3949.0666666666666,1.0,1.0,24.289941733333333,4.8646666666666665,118.72373333333333,45.3037216,102.0,0.0,64.0,826.8666666666667,24.266666666666666,64326.333333333336,62379.333333333336,1.0,0.0,0.0,0.0,0.0,0.0,2,4,1,10,1.7.0-twitch.1-rc.1
10152,7.0,120.0,212.0,40.0,2007.0,0.0,0.0,42.1135029,24.9375,117.7796,39.3938732,55.0,0.0,64.0,854.4,23.0,64240.0,61706.4,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,8,1.7.0-twitch.1-rc.1
10153,9.0,120.0,2690.0,202.0,5336.111111111111,0.0,0.0,17.091380148148147,0.32555555555555554,118.41718518518519,43.11187962962963,233.0,0.0,64.0,1116.6296296296296,24.88888888888889,64527.77777777778,58196.18518518518,0.0,0.0,0.0,0.0,0.0,0.0,1,2,329,8,1.7.0-twitch.1-rc.1
10154,11.0,120.0,3760.0,94.0,7707.333333333333,0.0,0.0,39.09119475,20.825,119.81975,41.662433,76.0,0.0,64.0,885.0,31.666666666666668,64455.833333333336,61748.416666666664,0.0,0.0,0.0,0.0,0.0,0.0,1,1,57,3,1.7.0-twitch.1-rc.1
10155,14.0,120.0,273.0,52.0,2857.909090909091,0.0,0.0,126.33774190909092,102.09590909090907,228.73099999999997,54.95152118181818,60.0,0.0,64.0,817.3636363636364,32.36363636363637,64357.72727272727,61826.454545454544,0.0,0.0,0.0,0.0,0.0,0.0,1,2,3,10,1.7.0-twitch.1-rc.1
10156,5.0,120.0,632.0,46.0,1840.7,0.0,0.0,21.7552467,7.303899999999999,93.20230000000001,34.7347041,63.0,0.0,64.0,780.8,23.0,64499.0,61763.1,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0,8,1.7.0-twitch.1-rc.1
10157,7.0,120.0,221.0,44.0,2116.3,0.0,0.0,20.3171206,0.4095,109.8466,46.3518736,60.0,0.0,64.0,916.1,26.1,64240.0,61684.8,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,10,1.7.0-twitch.1-rc.1
10158,9.0,120.0,549.0,46.0,1803.8,0.0,0.0,20.4780936,0.3821,109.9538,46.4321607,63.0,0.0,64.0,815.3,35.6,64369.5,61726.4,0.0,0.0,0.0,0.0,0.0,0.0,1,2,29,8,1.7.0-twitch.1-rc.1
10159,11.0,120.0,172.0,35.0,2296.25,0.0,0.0,14.5054155,0.382,76.02625,32.253748625,47.0,0.0,64.0,996.625,24.875,64240.0,62328.625,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,8,1.7.0-twitch.1-rc.1
10160,14.0,120.0,648.0,53.0,1639.75,0.0,0.0,21.091870583333336,0.44675,115.58875,48.367262833333335,74.0,0.0,64.0,783.25,34.25,64455.833333333336,59574.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1,8,1.7.0-twitch.1-rc.1
10161,5.0,120.0,324.0,59.0,3307.8333333333335,0.0,0.0,37.80929091666666,20.956333333333333,111.24725000000001,38.388534666666665,77.0,0.0,64.0,809.5833333333334,31.666666666666668,64347.916666666664,62207.083333333336,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1,10,1.7.0-twitch.1-rc.1
10162,7.0,120.0,269.0,50.0,4006.8888888888887,0.0,0.0,20.369662222222225,0.459,102.10833333333333,43.93313011111111,64.0,0.0,64.0,949.5555555555555,36.111111111111114,64383.88888888889,62306.666666666664,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,9,1.7.0-twitch.1-rc.1
10163,9.0,120.0,166.0,34.0,1350.5555555555557,0.0,0.0,20.26025333333333,0.32611111111111113,104.4,45.128947000000004,50.0,0.0,64.0,843.8888888888889,25.555555555555557,64240.0,62381.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,8,1.7.0-twitch.1-rc.1
10164,11.0,120.0,163.0,31.0,1437.125,0.0,0.0,19.195909625,0.33925,98.87049999999999,42.8028315,45.0,0.0,64.0,886.75,25.75,64240.0,61761.25,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2,10,1.7.0-twitch.1-rc.1
10165,14.0,120.0,422.0,83.0,7921.6,0.0,0.0,19.3828403,0.5005,102.74159999999999,43.3854108,58.0,0.0,64.0,910.8,26.1,64369.5,61700.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1,142,7,1.7.0-twitch.1-rc.1
10166,5.0,120.0,621.0,51.0,1534.3333333333333,0.0,0.0,19.360531833333333,0.37575000000000003,103.00075,43.65930133333333,73.0,0.0,64.0,779.1666666666666,25.75,64455.833333333336,59121.916666666664,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,9,1.7.0-twitch.1-rc.1
10167,7.0,120.0,966.0,112.0,5553.3125,0.0,0.0,17.407047625,0.435875,93.8506875,39.0331248125,140.0,0.0,64.0,852.3125,31.6875,64482.8125,57109.9375,0.0,0.0,0.0,0.0,0.0,0.0,2,1,215,6,1.7.0-twitch.1-rc.1
10168,9.0,120.0,652.0,53.0,1632.9166666666667,0.0,0.0,17.11531675,0.4206666666666667,94.36358333333334,39.05732716666667,74.0,0.0,64.0,782.1666666666666,33.666666666666664,64455.833333333336,58822.166666666664,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,8,1.7.0-twitch.1-rc.1
10169,11.0,120.0,346.0,63.0,4535.909090909091,0.0,0.0,43.85833463636363,24.019818181818184,130.395,45.165068454545455,80.0,0.0,64.0,830.1818181818181,23.727272727272727,64357.72727272727,62422.63636363636,0.0,0.0,0.0,0.0,0.0,0.0,2,3,0,9,1.7.0-twitch.1-rc.1
10170,14.0,120.0,1155.0,139.0,10138.857142857143,0.0,0.0,19.67708707142857,0.4348571428571429,102.871,43.454993,87.0,0.0,64.0,1029.5714285714287,25.0,64425.0,61782.642857142855,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,9,1.7.0-twitch.1-rc.1
10171,5.0,120.0,2853.0,156.0,3320.0,0.0,0.0,12.516346870967743,0.4631612903225807,73.3376129032258,29.11440470967742,212.0,0.0,64.0,1168.967741935484,28.29032258064516,64365.32258064516,60949.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,1,9,1.7.0-twitch.1-rc.1
10172,7.0,120.0,178.0,34.0,1437.0,1.0,1.0,22.706937111111113,0.49088888888888893,116.19744444444444,50.16645566666667,48.0,0.0,64.0,860.8888888888889,36.888888888888886,64240.0,61837.444444444445,1.0,0.0,0.0,0.0,0.0,0.0,1,2,1,9,1.7.0-twitch.1-rc.1
10173,9.0,120.0,6678.0,177.0,6852.608695652174,0.0,0.0,11.999074608695652,0.5134782608695653,75.61947826086957,28.452458347826084,215.0,0.0,64.0,1167.8695652173913,24.608695652173914,64465.217391304344,59742.086956521736,0.0,0.0,0.0,0.0,0.0,0.0,2,6,0,9,1.7.0-twitch.1-rc.1
10174,11.0,120.0,212.0,39.0,1299.0,0.0,0.0,45.93069218181818,23.668727272727278,139.78872727272727,50.44853190909091,57.0,0.0,64.0,742.8181818181819,33.0,64240.0,61904.09090909091,0.0,0.0,0.0,0.0,0.0,0.0,1,2,10,9,1.7.0-twitch.1-rc.1
