id,bw,duration,packets,data_pkts,data_bytes,rexmit_pkts,rexmit_bytes,rtt_avg,rtt_min,rtt_max,stdev_rtt,rtt_count,reordering,ttl_min,ttl_max,max_seg_size,min_seg_size,win_max,win_min,rtx_RTO,rtx_FR,net_dup,flow_control,unnece_rtx_RTO,stallCount,qualityChanges,skippedFrames,fpsChanges,twitch_backend
1727,5.5,60.0,33.0,10.0,4325.0,0.0,0.0,19.8901455,15.2085,38.332499999999996,9.155594500000001,10.0,0.0,64.0,1431.0,80.0,64256.0,55040.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,2,1.7.0-twitch.1-rc.1
1728,1.25,60.0,12.0,4.0,2319.0,0.0,0.0,16.025349,15.202,18.161,1.426333,4.0,0.0,64.0,1448.0,80.0,64256.0,57216.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,4,8,1.7.0-twitch.1-rc.1
1730,3.5,60.0,21.0,8.0,1373.5,6.0,264.0,73.5897225,73.2335,73.885,0.27298,5.0,0.0,64.0,767.5,83.5,64256.0,60672.0,5.0,0.0,0.0,0.0,0.0,0.0,0,2,0,4,1.7.0-twitch.1-rc.1
1731,4.5,60.0,12.0,4.0,2314.0,0.0,0.0,15.442491,14.431,17.392,1.220497,5.0,0.0,64.0,1448.0,80.0,64256.0,57216.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2,1,1.7.0-twitch.1-rc.1
1732,5.5,60.0,10.0,4.0,2401.0,0.0,0.0,16.181345,14.624,18.903,1.874292,4.0,0.0,64.0,1448.0,80.0,64256.0,57216.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,2,1.7.0-twitch.1-rc.1
1733,1.25,60.0,4000.0,34.0,20644.5,0.0,0.0,18.9776055,15.1085,40.349000000000004,7.511739,35.0,0.0,64.0,1440.5,72.0,1604992.0,58944.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,2,6,1.7.0-twitch.1-rc.1
1735,3.5,60.0,15.0,5.0,1248.0,0.0,0.0,87.67151849999999,72.9845,110.7185,20.2273185,7.0,0.0,64.0,767.5,83.5,64256.0,61248.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,10,6,1.7.0-twitch.1-rc.1
1736,4.5,60.0,10.0,4.0,2401.0,0.0,0.0,16.054849,14.656,18.783,1.877714,4.0,0.0,64.0,1448.0,80.0,64256.0,57216.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,16,4,1.7.0-twitch.1-rc.1
1737,5.5,60.0,23.0,8.0,1762.0,0.0,0.0,33.510090000000005,32.6545,34.9385,1.079957,9.0,0.0,64.0,983.0,55.5,64256.0,59584.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4,2,1.7.0-twitch.1-rc.1
1738,1.25,60.0,10.0,4.0,2410.0,0.0,0.0,15.560861,14.822,16.118,0.571905,4.0,0.0,64.0,1448.0,80.0,64256.0,57216.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2,5,1.7.0-twitch.1-rc.1
1740,3.5,60.0,12.0,4.0,2319.0,0.0,0.0,16.686083,14.632,18.304,1.8597,4.0,0.0,64.0,1448.0,80.0,64256.0,57216.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,4,1.7.0-twitch.1-rc.1
1741,4.5,60.0,10.0,4.0,2406.0,0.0,0.0,15.841854,15.249,16.62,0.56976,4.0,0.0,64.0,1448.0,80.0,64256.0,57216.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,59,7,1.7.0-twitch.1-rc.1
